Sample ID,CulvertID,Culvert Local X,Culvert Local Y,Width,Height,Sample Name
385,383,780.478157,282.17227,100,100,385.tif
385,385,548,125,100,100,385.tif
386,386,506,29,100,100,386.tif
387,387,77,411,100,100,387.tif
387,391,451.761627,123.41961,100,100,387.tif
388,388,546,621,100,100,388.tif
389,389,576,97,100,100,389.tif
390,390,481,755,100,100,390.tif
391,387,230.238373,595.58039,100,100,391.tif
391,390,237.805042,82.3936,100,100,391.tif
391,391,605,308,100,100,391.tif
392,392,304,673,100,100,392.tif
393,393,200,660,100,100,393.tif
393,446,754.843356,668.70581,100,100,393.tif
393,447,594.71896,518.23583,100,100,393.tif
393,448,598.113528,185.0579,100,100,393.tif
394,394,634,267,100,100,394.tif
395,395,501,740,100,100,395.tif
395,396,7.151394,156.62617,100,100,395.tif
396,396,650,688,100,100,396.tif
396,397,407.063872,686.12869,100,100,396.tif
397,396,656.936128,106.87131,100,100,397.tif
397,397,414,105,100,100,397.tif
398,398,701,60,100,100,398.tif
398,399,173.011253,56.74206,100,100,398.tif
399,399,531,679,100,100,399.tif
400,400,795,168,100,100,400.tif
400,402,628.015124,744.25638,100,100,400.tif
401,400,355.380115,609.252,100,100,401.tif
401,401,402,695,100,100,401.tif
402,400,479.984876,69.74362,100,100,402.tif
402,401,526.604761,155.49162,100,100,402.tif
402,402,313,646,100,100,402.tif
403,403,732,23,100,100,403.tif
404,404,4,518,100,100,404.tif
405,405,662,427,100,100,405.tif
406,406,411,96,100,100,406.tif
407,407,534,127,100,100,407.tif
408,408,267,635,100,100,408.tif
409,409,474,458,100,100,409.tif
410,410,292,442,100,100,410.tif
411,411,567,460,100,100,411.tif
412,412,556,222,100,100,412.tif
413,413,715,592,100,100,413.tif
414,413,216.313633,200.80473,100,100,414.tif
414,414,742,211,100,100,414.tif
415,415,330,255,100,100,415.tif
416,416,383,787,100,100,416.tif
417,417,177,408,100,100,417.tif
418,418,113,458,100,100,418.tif
418,419,85.529323,471.28039,100,100,418.tif
419,418,324.470677,694.71961,100,100,419.tif
419,419,297,708,100,100,419.tif
420,420,739,403,100,100,420.tif
421,420,326.178121,458.43711,100,100,421.tif
421,421,620,312,100,100,421.tif
422,422,436,494,100,100,422.tif
423,423,96,64,100,100,423.tif
424,424,666,427,100,100,424.tif
425,425,716,216,100,100,425.tif
426,426,744,677,100,100,426.tif
427,427,123,495,100,100,427.tif
428,428,159,351,100,100,428.tif
429,429,68,727,100,100,429.tif
430,430,328,635,100,100,430.tif
431,431,324,592,100,100,431.tif
431,432,743.502895,573.47769,100,100,431.tif
431,433,722.334119,594.92139,100,100,431.tif
431,434,694.441629,617.90445,100,100,431.tif
432,431,106.497105,674.52231,100,100,432.tif
432,432,526,656,100,100,432.tif
432,433,504.831224,677.4437,100,100,432.tif
432,434,476.938734,700.42676,100,100,432.tif
433,431,271.665881,72.07861,100,100,433.tif
433,432,691.168776,53.5563,100,100,433.tif
433,433,670,75,100,100,433.tif
433,434,642.10751,97.98306,100,100,433.tif
434,431,13.558371,765.09555,100,100,434.tif
434,432,433.061266,746.57324,100,100,434.tif
434,433,411.89249,768.01694,100,100,434.tif
434,434,384,791,100,100,434.tif
435,435,92,246,100,100,435.tif
436,435,82.489048,587.89054,100,100,436.tif
436,436,210,2,100,100,436.tif
437,437,683,497,100,100,437.tif
438,438,507,151,100,100,438.tif
439,439,84,356,100,100,439.tif
440,440,28,412,100,100,440.tif
441,441,482,142,100,100,441.tif
442,442,647,662,100,100,442.tif
443,443,24,448,100,100,443.tif
443,444,411.585555,449.39462,100,100,443.tif
444,444,19,705,100,100,444.tif
444,618,716.602231,711.94819,100,100,444.tif
445,445,532,361,100,100,445.tif
446,393,77.156644,455.29419,100,100,446.tif
446,446,632,464,100,100,446.tif
446,447,471.875604,313.53002,100,100,446.tif
447,447,376,707,100,100,447.tif
447,448,379.394568,373.82207,100,100,447.tif
448,446,545.729828,634.64791,100,100,448.tif
448,447,385.605432,484.17793,100,100,448.tif
448,448,389,151,100,100,448.tif
449,449,634,249,100,100,449.tif
450,450,108,469,100,100,450.tif
451,451,622,132,100,100,451.tif
452,452,192,279,100,100,452.tif
452,453,615.500596,274.62163,100,100,452.tif
453,453,637,796,100,100,453.tif
454,454,357,714,100,100,454.tif
455,455,269,632,100,100,455.tif
455,457,464.744495,345.04491,100,100,455.tif
456,456,85,674,100,100,456.tif
457,455,533.255505,581.95509,100,100,457.tif
457,457,729,295,100,100,457.tif
458,458,538,551,100,100,458.tif
459,459,32,653,100,100,459.tif
459,600,577.530189,656.48239,100,100,459.tif
459,601,349.227549,655.85893,100,100,459.tif
460,460,396,615,100,100,460.tif
461,461,250,238,100,100,461.tif
462,462,494,340,100,100,462.tif
463,461,293.561703,607.47459,100,100,463.tif
463,463,298,182,100,100,463.tif
463,464,62.739844,101.58197,100,100,463.tif
464,464,685,60,100,100,464.tif
465,465,282,797,100,100,465.tif
466,466,231,486,100,100,466.tif
466,467,245.221751,47.13489,100,100,466.tif
467,466,205.778249,566.86511,100,100,467.tif
467,467,220,128,100,100,467.tif
468,468,603,563,100,100,468.tif
468,469,289.067992,378.16113,100,100,468.tif
468,470,150.874615,376.8746,100,100,468.tif
469,468,547.932008,709.83887,100,100,469.tif
469,469,234,525,100,100,469.tif
469,470,95.806623,523.71347,100,100,469.tif
470,467,444.01251,762.69557,100,100,470.tif
470,468,713.125385,514.1254,100,100,470.tif
470,469,399.193377,329.28653,100,100,470.tif
470,470,261,328,100,100,470.tif
471,471,521,728,100,100,471.tif
472,472,316,257,100,100,472.tif
473,473,670,678,100,100,473.tif
474,474,20,319,100,100,474.tif
475,474,648.221271,572.13148,100,100,475.tif
475,475,44,568,100,100,475.tif
476,476,342,205,100,100,476.tif
477,477,405,70,100,100,477.tif
478,478,185,711,100,100,478.tif
479,479,761,352,100,100,479.tif
480,480,313,303,100,100,480.tif
480,481,412.940698,168.94257,100,100,480.tif
481,480,73.059302,569.05743,100,100,481.tif
481,481,173,435,100,100,481.tif
482,482,109,683,100,100,482.tif
483,482,324.444108,521.31854,100,100,483.tif
483,483,143,518,100,100,483.tif
484,484,322,23,100,100,484.tif
485,485,372,743,100,100,485.tif
485,487,767.101496,457.0839,100,100,485.tif
485,488,264.691388,382.48021,100,100,485.tif
486,486,270,387,100,100,486.tif
486,487,180.727414,547.64399,100,100,486.tif
487,486,603.272586,595.35601,100,100,487.tif
487,487,514,756,100,100,487.tif
487,488,11.589892,681.39631,100,100,487.tif
488,485,405.308612,663.51979,100,100,488.tif
488,488,298,303,100,100,488.tif
489,489,503,362,100,100,489.tif
490,490,457,345,100,100,490.tif
491,491,450,64,100,100,491.tif
492,492,783,524,100,100,492.tif
493,493,303,204,100,100,493.tif
494,493,593.694833,545.23564,100,100,494.tif
494,494,246,319,100,100,494.tif
495,495,581,511,100,100,495.tif
496,496,645,743,100,100,496.tif
497,497,166,142,100,100,497.tif
498,497,361.740253,713.2846,100,100,498.tif
498,498,389,352,100,100,498.tif
499,499,627,139,100,100,499.tif
500,500,21,65,100,100,500.tif
501,501,602,521,100,100,501.tif
502,501,535.659993,778.40677,100,100,502.tif
502,502,780,782,100,100,502.tif
503,503,662,402,100,100,503.tif
504,504,419,709,100,100,504.tif
505,505,604,558,100,100,505.tif
506,506,243,541,100,100,506.tif
506,507,176.324867,278.53281,100,100,506.tif
506,508,550.413566,284.67472,100,100,506.tif
507,507,186,752,100,100,507.tif
507,508,560.088699,758.14191,100,100,507.tif
508,506,288.586434,368.32528,100,100,508.tif
508,507,221.911301,105.85809,100,100,508.tif
508,508,596,112,100,100,508.tif
509,509,67,19,100,100,509.tif
510,510,305,192,100,100,510.tif
511,511,1,312,100,100,511.tif
511,512,617.13074,264.74214,100,100,511.tif
512,512,541,481,100,100,512.tif
513,513,107,123,100,100,513.tif
514,513,344.551634,569.90015,100,100,514.tif
514,514,221,740,100,100,514.tif
515,515,382,299,100,100,515.tif
516,516,649,265,100,100,516.tif
517,517,69,110,100,100,517.tif
518,518,4,723,100,100,518.tif
519,519,293,637,100,100,519.tif
520,520,589,405,100,100,520.tif
521,521,541,525,100,100,521.tif
522,522,486,226,100,100,522.tif
522,523,36.982685,74.60889,100,100,522.tif
523,523,459,120,100,100,523.tif
524,524,434,582,100,100,524.tif
525,525,62,754,100,100,525.tif
525,526,167.943341,625.89857,100,100,525.tif
526,525,649.056659,337.10143,100,100,526.tif
526,526,755,209,100,100,526.tif
527,527,146,698,100,100,527.tif
528,528,402,245,100,100,528.tif
529,529,442,526,100,100,529.tif
530,530,428,323,100,100,530.tif
531,531,106,279,100,100,531.tif
532,532,490,120,100,100,532.tif
533,533,434,366,100,100,533.tif
534,533,13.369654,88.88212,100,100,534.tif
534,534,438,100,100,100,534.tif
534,535,401.360507,223.49947,100,100,534.tif
535,534,250.639493,376.50053,100,100,535.tif
535,535,214,500,100,100,535.tif
536,536,272,47,100,100,536.tif
537,537,794,138,100,100,537.tif
537,538,711.853844,673.24454,100,100,537.tif
538,538,408,384,100,100,538.tif
539,537,311.115224,789.28102,100,100,539.tif
539,539,705,82,100,100,539.tif
540,540,682,46,100,100,540.tif
541,541,217,130,100,100,541.tif
542,542,371,355,100,100,542.tif
542,543,244.335671,392.97127,100,100,542.tif
542,545,795.430147,696.24277,100,100,542.tif
543,543,258,12,100,100,543.tif
544,544,425,183,100,100,544.tif
545,542,150.569853,359.75723,100,100,545.tif
545,543,23.905524,397.7285,100,100,545.tif
545,545,575,701,100,100,545.tif
546,545,180.93387,342.63036,100,100,546.tif
546,546,632,9,100,100,546.tif
546,553,786.995692,301.56185,100,100,546.tif
547,547,686,676,100,100,547.tif
548,548,706,543,100,100,548.tif
549,549,16,614,100,100,549.tif
550,550,736,46,100,100,550.tif
551,550,597.597233,496.96986,100,100,551.tif
551,551,196,196,100,100,551.tif
552,552,574,651,100,100,552.tif
553,553,397,188,100,100,553.tif
554,554,283,347,100,100,554.tif
555,555,235,174,100,100,555.tif
555,556,477.049994,66.34069,100,100,555.tif
556,556,132,684,100,100,556.tif
556,557,563.531836,691.67084,100,100,556.tif
557,557,46,380,100,100,557.tif
558,558,686,584,100,100,558.tif
559,559,114,249,100,100,559.tif
559,560,741.422704,706.18318,100,100,559.tif
560,560,546,574,100,100,560.tif
561,561,119,722,100,100,561.tif
561,562,5.030859,383.03356,100,100,561.tif
561,563,561.450926,725.22366,100,100,561.tif
562,562,381,637,100,100,562.tif
563,563,339,729,100,100,563.tif
564,564,176,44,100,100,564.tif
565,549,278.635403,461.60143,100,100,565.tif
565,565,181,171,100,100,565.tif
566,549,447.707778,710.25762,100,100,566.tif
566,565,350.072375,419.65619,100,100,566.tif
566,566,190,71,100,100,566.tif
566,567,153.71278,58.49768,100,100,566.tif
567,547,22.902112,756.58043,100,100,567.tif
567,566,773.28722,445.50232,100,100,567.tif
567,567,737,433,100,100,567.tif
568,568,418,8,100,100,568.tif
568,570,498.263045,782.59851,100,100,568.tif
569,569,630,467,100,100,569.tif
570,570,660,630,100,100,570.tif
571,571,753,126,100,100,571.tif
572,570,353.842258,92.80568,100,100,572.tif
572,572,155,293,100,100,572.tif
573,573,3,368,100,100,573.tif
574,574,64,156,100,100,574.tif
575,575,494,219,100,100,575.tif
576,576,250,422,100,100,576.tif
577,577,324,63,100,100,577.tif
577,578,316.583547,464.42833,100,100,577.tif
578,577,96.416453,344.57167,100,100,578.tif
578,578,89,746,100,100,578.tif
579,579,78,532,100,100,579.tif
580,579,297.824884,665.94332,100,100,580.tif
580,580,9,695,100,100,580.tif
581,581,624,650,100,100,581.tif
582,581,374.896049,160.69544,100,100,582.tif
582,582,215,722,100,100,582.tif
583,583,519,150,100,100,583.tif
583,584,512.996344,529.35527,100,100,583.tif
584,584,614,302,100,100,584.tif
585,585,166,431,100,100,585.tif
586,586,576,79,100,100,586.tif
587,587,560,83,100,100,587.tif
588,588,786,476,100,100,588.tif
589,589,122,427,100,100,589.tif
590,590,419,426,100,100,590.tif
591,591,594,329,100,100,591.tif
592,592,437,602,100,100,592.tif
593,593,466,379,100,100,593.tif
594,594,231,177,100,100,594.tif
595,595,359,266,100,100,595.tif
596,596,717,29,100,100,596.tif
596,597,228.789176,352.24007,100,100,596.tif
597,596,540.210824,98.75993,100,100,597.tif
597,597,52,422,100,100,597.tif
598,598,392,419,100,100,598.tif
598,599,391.221845,309.66922,100,100,598.tif
599,598,616.778155,588.33078,100,100,599.tif
599,599,616,479,100,100,599.tif
599,600,54.938797,474.66227,100,100,599.tif
600,459,113.469811,378.51761,100,100,600.tif
600,600,659,382,100,100,600.tif
600,601,430.69736,381.37654,100,100,600.tif
601,459,143.772451,302.14107,100,100,601.tif
601,600,689.30264,305.62346,100,100,601.tif
601,601,461,305,100,100,601.tif
602,602,117,380,100,100,602.tif
602,603,784.081369,385.27138,100,100,602.tif
603,603,264,456,100,100,603.tif
604,604,111,570,100,100,604.tif
604,607,793.039499,113.35667,100,100,604.tif
604,608,651.733263,170.70203,100,100,604.tif
605,605,450,630,100,100,605.tif
605,606,481.668858,680.72095,100,100,605.tif
605,648,426.242795,550.1342,100,100,605.tif
606,605,666.331142,140.27905,100,100,606.tif
606,606,698,191,100,100,606.tif
606,648,642.573937,60.41325,100,100,606.tif
606,649,698.033278,617.44101,100,100,606.tif
607,607,341,226,100,100,607.tif
607,608,199.693764,283.34536,100,100,607.tif
607,609,491.501657,703.22049,100,100,607.tif
607,610,425.785153,741.15992,100,100,607.tif
608,607,159.306236,609.65464,100,100,608.tif
608,608,18,667,100,100,608.tif
609,607,503.498343,33.77951,100,100,609.tif
609,608,362.192107,91.12487,100,100,609.tif
609,609,654,511,100,100,609.tif
609,610,588.283496,548.93943,100,100,609.tif
610,604,11.175348,2.48341,100,100,610.tif
610,610,778,61,100,100,610.tif
611,609,11.335939,77.84326,100,100,611.tif
611,611,558,672,100,100,611.tif
612,612,323,337,100,100,612.tif
612,613,383.897416,386.67158,100,100,612.tif
613,612,547.102584,517.32842,100,100,613.tif
613,613,608,567,100,100,613.tif
614,614,32,236,100,100,614.tif
615,615,580,200,100,100,615.tif
616,616,456,300,100,100,616.tif
617,617,444,458,100,100,617.tif
618,444,72.397769,123.05181,100,100,618.tif
618,618,770,130,100,100,618.tif
619,619,253,42,100,100,619.tif
620,620,48,711,100,100,620.tif
620,621,59.362289,203.8866,100,100,620.tif
620,622,65.129829,385.34695,100,100,620.tif
620,623,63.316504,421.86066,100,100,620.tif
621,620,356.637711,743.1134,100,100,621.tif
621,621,368,236,100,100,621.tif
621,622,373.76754,417.46035,100,100,621.tif
621,623,371.954215,453.97406,100,100,621.tif
622,620,733.870171,799.65305,100,100,622.tif
622,621,745.23246,292.53965,100,100,622.tif
622,622,751,474,100,100,622.tif
622,623,749.186675,510.51371,100,100,622.tif
623,620,757.683496,760.13934,100,100,623.tif
623,621,769.045785,253.02594,100,100,623.tif
623,622,774.813325,434.48629,100,100,623.tif
623,623,773,471,100,100,623.tif
624,624,171,286,100,100,624.tif
625,625,618,190,100,100,625.tif
626,624,464.125845,497.97955,100,100,626.tif
626,626,104,528,100,100,626.tif
627,627,369,396,100,100,627.tif
628,628,654,543,100,100,628.tif
629,629,317,710,100,100,629.tif
630,630,259,67,100,100,630.tif
631,631,499,235,100,100,631.tif
632,632,759,59,100,100,632.tif
633,633,681,257,100,100,633.tif
634,634,382,132,100,100,634.tif
635,635,693,70,100,100,635.tif
636,636,481,394,100,100,636.tif
637,637,130,512,100,100,637.tif
638,638,790,633,100,100,638.tif
639,639,291,592,100,100,639.tif
640,640,523,487,100,100,640.tif
641,641,539,291,100,100,641.tif
642,642,516,322,100,100,642.tif
643,643,525,515,100,100,643.tif
643,644,269.022002,624.4127,100,100,643.tif
643,645,64.794837,517.19516,100,100,643.tif
643,646,74.879458,772.35022,100,100,643.tif
644,643,349.977998,230.5873,100,100,644.tif
644,644,94,340,100,100,644.tif
645,645,696,253,100,100,645.tif
645,646,706.084621,508.15506,100,100,645.tif
645,647,309.395853,255.88343,100,100,645.tif
646,644,578.142544,558.06248,100,100,646.tif
646,645,373.915379,450.84494,100,100,646.tif
646,646,384,706,100,100,646.tif
647,645,524.604147,745.11657,100,100,647.tif
647,647,138,748,100,100,647.tif
648,605,583.757205,122.8658,100,100,648.tif
648,606,615.426063,173.58675,100,100,648.tif
648,648,560,43,100,100,648.tif
648,649,615.459341,600.02776,100,100,648.tif
649,649,628,81,100,100,649.tif
650,650,797,545,100,100,650.tif
651,651,383,488,100,100,651.tif
651,652,492.967668,490.74919,100,100,651.tif
651,653,554.366282,492.58198,100,100,651.tif
651,654,666.166745,495.33117,100,100,651.tif
652,651,327.032332,204.25081,100,100,652.tif
652,652,437,207,100,100,652.tif
652,653,498.398614,208.83279,100,100,652.tif
652,654,610.199077,211.58198,100,100,652.tif
652,655,666.511644,613.87475,100,100,652.tif
653,651,401.633718,252.41802,100,100,653.tif
653,652,511.601386,255.16721,100,100,653.tif
653,653,573,257,100,100,653.tif
653,654,684.800463,259.74919,100,100,653.tif
653,655,741.11303,662.04196,100,100,653.tif
654,651,50.833255,551.66883,100,100,654.tif
654,652,160.800923,554.41802,100,100,654.tif
654,653,222.199537,556.25081,100,100,654.tif
654,654,334,559,100,100,654.tif
655,655,289,200,100,100,655.tif
656,656,292,278,100,100,656.tif
657,657,440,253,100,100,657.tif
657,658,702.999831,59.42493,100,100,657.tif
658,657,399.000169,728.57507,100,100,658.tif
658,658,662,535,100,100,658.tif
659,659,643,683,100,100,659.tif
660,660,7,283,100,100,660.tif
660,661,89.977751,164.66891,100,100,660.tif
661,660,284.022249,791.33109,100,100,661.tif
661,661,367,673,100,100,661.tif
661,662,348.390281,288.58271,100,100,661.tif
662,662,123,739,100,100,662.tif
663,663,384,262,100,100,663.tif
664,664,204,610,100,100,664.tif
665,665,250,177,100,100,665.tif
666,666,681,724,100,100,666.tif
667,667,437,664,100,100,667.tif
667,668,661.549376,39.74759,100,100,667.tif
668,667,307.450624,687.25241,100,100,668.tif
668,668,532,63,100,100,668.tif
669,669,393,226,100,100,669.tif
670,670,22,408,100,100,670.tif
670,672,727.969015,416.73678,100,100,670.tif
671,671,24,337,100,100,671.tif
672,672,158,195,100,100,672.tif
673,673,347,571,100,100,673.tif
674,674,415,19,100,100,674.tif
674,675,427.9415,454.35598,100,100,674.tif
675,674,476.0585,220.64402,100,100,675.tif
675,675,489,656,100,100,675.tif
676,676,126,307,100,100,676.tif
676,677,297.243861,308.79959,100,100,676.tif
676,678,449.666992,558.93896,100,100,676.tif
677,676,503.756139,352.20041,100,100,677.tif
677,677,675,354,100,100,677.tif
678,678,206,227,100,100,678.tif
679,679,288,135,100,100,679.tif
679,680,615.642966,140.21366,100,100,679.tif
680,679,53.357034,590.78634,100,100,680.tif
680,680,381,596,100,100,680.tif
681,681,144,257,100,100,681.tif
682,682,228,92,100,100,682.tif
682,683,2.175058,485.50488,100,100,682.tif
683,683,408,233,100,100,683.tif
684,684,9,496,100,100,684.tif
685,685,719,197,100,100,685.tif
686,686,794,744,100,100,686.tif
687,687,228,530,100,100,687.tif
688,688,229,367,100,100,688.tif
689,689,735,794,100,100,689.tif
690,690,497,411,100,100,690.tif
691,691,207,9,100,100,691.tif
692,692,294,109,100,100,692.tif
693,693,168,596,100,100,693.tif
694,694,124,373,100,100,694.tif
695,695,333,506,100,100,695.tif
695,696,352.52832,264.76694,100,100,695.tif
695,697,90.490887,368.3819,100,100,695.tif
695,698,684.257518,662.66598,100,100,695.tif
695,701,739.08245,510.08735,100,100,695.tif
696,695,479.47168,760.23306,100,100,696.tif
696,696,499,519,100,100,696.tif
696,697,236.962567,622.61496,100,100,696.tif
697,695,640.509113,612.6181,100,100,697.tif
697,696,660.037433,371.38504,100,100,697.tif
697,697,398,475,100,100,697.tif
698,698,64,382,100,100,698.tif
698,699,319.071456,503.85291,100,100,698.tif
698,701,118.824932,229.42137,100,100,698.tif
699,698,55.928544,156.14709,100,100,699.tif
699,699,311,278,100,100,699.tif
699,701,110.753476,3.56846,100,100,699.tif
699,702,712.57598,613.10674,100,100,699.tif
700,700,349,275,100,100,700.tif
701,698,116.175068,672.57863,100,100,701.tif
701,699,371.246524,794.43154,100,100,701.tif
701,701,171,520,100,100,701.tif
702,702,623,155,100,100,702.tif
703,703,489,491,100,100,703.tif
704,704,546,236,100,100,704.tif
704,705,631.051758,186.23567,100,100,704.tif
704,706,765.243347,568.34785,100,100,704.tif
705,704,482.948242,49.76433,100,100,705.tif
705,705,568,0,100,100,705.tif
705,706,702.191589,382.11218,100,100,705.tif
706,706,783,6,100,100,706.tif
707,707,478,196,100,100,707.tif
708,708,643,419,100,100,708.tif
709,709,386,230,100,100,709.tif
709,712,464.704073,652.40483,100,100,709.tif
710,710,510,213,100,100,710.tif
711,709,692.614689,112.90458,100,100,711.tif
711,711,240,329,100,100,711.tif
711,712,771.318762,535.30941,100,100,711.tif
712,709,315.295927,268.59517,100,100,712.tif
712,712,394,691,100,100,712.tif
713,713,557,387,100,100,713.tif
713,744,702.030273,623.11242,100,100,713.tif
714,714,480,667,100,100,714.tif
714,715,553.869126,328.2489,100,100,714.tif
714,716,565.532415,274.20899,100,100,714.tif
715,714,654.130874,375.7511,100,100,715.tif
715,715,728,37,100,100,715.tif
715,717,156.007747,9.22093,100,100,715.tif
716,714,141.467585,678.79101,100,100,716.tif
716,715,215.336711,340.03991,100,100,716.tif
716,716,227,286,100,100,716.tif
717,717,400,521,100,100,717.tif
718,718,633,562,100,100,718.tif
719,719,259,498,100,100,719.tif
720,720,496,9,100,100,720.tif
721,721,442,337,100,100,721.tif
721,722,357.991939,149.19322,100,100,721.tif
722,721,686.008061,385.80678,100,100,722.tif
722,722,602,198,100,100,722.tif
723,723,578,55,100,100,723.tif
724,724,623,524,100,100,724.tif
724,725,198.73897,520.57006,100,100,724.tif
725,724,771.26103,506.42994,100,100,725.tif
725,725,347,503,100,100,725.tif
726,726,539,385,100,100,726.tif
727,726,113.271841,799.74355,100,100,727.tif
727,727,106,289,100,100,727.tif
728,728,627,618,100,100,728.tif
729,729,481,294,100,100,729.tif
730,730,158,151,100,100,730.tif
731,731,209,683,100,100,731.tif
732,731,22.440652,136.38738,100,100,732.tif
732,732,20,292,100,100,732.tif
733,733,786,518,100,100,733.tif
734,734,599,191,100,100,734.tif
734,735,517.724549,396.41972,100,100,734.tif
734,736,708.050276,503.75384,100,100,734.tif
735,734,460.275451,133.58028,100,100,735.tif
735,735,379,339,100,100,735.tif
735,736,569.325727,446.33412,100,100,735.tif
736,734,381.949724,351.24616,100,100,736.tif
736,735,300.674273,556.66588,100,100,736.tif
736,736,491,664,100,100,736.tif
737,737,527,279,100,100,737.tif
738,738,299,705,100,100,738.tif
738,741,665.492546,165.72654,100,100,738.tif
738,742,407.369992,434.82332,100,100,738.tif
739,739,797,568,100,100,739.tif
740,712,480.38681,99.48846,100,100,740.tif
740,740,254,427,100,100,740.tif
741,741,160,295,100,100,741.tif
742,739,15.355879,449.30227,100,100,742.tif
742,741,769.122554,310.90322,100,100,742.tif
742,742,511,580,100,100,742.tif
743,713,338.200787,239.86067,100,100,743.tif
743,743,785,508,100,100,743.tif
743,744,483.23106,475.97309,100,100,743.tif
744,713,97.969727,336.88758,100,100,744.tif
744,743,544.76894,605.02691,100,100,744.tif
744,744,243,573,100,100,744.tif
745,745,529,273,100,100,745.tif
746,746,659,61,100,100,746.tif
746,747,178.587204,631.77059,100,100,746.tif
746,748,354.93396,558.07074,100,100,746.tif
747,746,784.412796,185.22941,100,100,747.tif
747,747,304,756,100,100,747.tif
747,748,480.346756,682.30015,100,100,747.tif
748,747,399.653244,733.69985,100,100,748.tif
748,748,576,660,100,100,748.tif
749,749,519,116,100,100,749.tif
750,750,543,714,100,100,750.tif
751,751,563,758,100,100,751.tif
752,751,583.397907,49.11484,100,100,752.tif
752,752,765,519,100,100,752.tif
753,753,95,340,100,100,753.tif
753,755,646.898235,348.85309,100,100,753.tif
754,753,765.297169,135.34943,100,100,754.tif
754,754,463,768,100,100,754.tif
755,753,2.101765,527.14691,100,100,755.tif
755,755,554,536,100,100,755.tif
756,756,266,51,100,100,756.tif
757,757,374,68,100,100,757.tif
758,758,681,386,100,100,758.tif
758,759,78.466753,378.45264,100,100,758.tif
759,759,707,476,100,100,759.tif
760,760,777,123,100,100,760.tif
761,761,207,367,100,100,761.tif
762,762,336,148,100,100,762.tif
763,763,523,221,100,100,763.tif
763,764,676.181274,63.24835,100,100,763.tif
764,763,551.818726,733.75165,100,100,764.tif
764,764,705,576,100,100,764.tif
765,763,349.090102,390.36045,100,100,765.tif
765,764,502.271376,232.6088,100,100,765.tif
765,765,749,221,100,100,765.tif
765,766,799.941475,294.97352,100,100,765.tif
766,765,39.058525,207.02648,100,100,766.tif
766,766,90,281,100,100,766.tif
767,767,396,85,100,100,767.tif
767,768,586.227292,61.88696,100,100,767.tif
768,767,119.772708,589.11304,100,100,768.tif
768,768,310,566,100,100,768.tif
769,769,421,538,100,100,769.tif
769,770,386.604098,518.79189,100,100,769.tif
770,769,393.395902,469.20811,100,100,770.tif
770,770,359,450,100,100,770.tif
771,771,239,464,100,100,771.tif
772,772,376,403,100,100,772.tif
773,773,93,421,100,100,773.tif
774,774,687,758,100,100,774.tif
774,775,695.377127,403.83975,100,100,774.tif
775,774,38.622873,603.16025,100,100,775.tif
775,775,47,249,100,100,775.tif
775,776,738.073957,99.1435,100,100,775.tif
776,776,198,429,100,100,776.tif
777,777,377,657,100,100,777.tif
777,778,642.147592,352.95855,100,100,777.tif
778,778,178,499,100,100,778.tif
778,779,548.196051,506.35254,100,100,778.tif
778,780,536.529484,552.62992,100,100,778.tif
779,778,402.803949,716.64746,100,100,779.tif
779,779,773,724,100,100,779.tif
779,780,761.333433,770.27738,100,100,779.tif
780,778,212.470516,523.37008,100,100,780.tif
780,779,582.666567,530.72262,100,100,780.tif
780,780,571,577,100,100,780.tif
781,781,76,185,100,100,781.tif
782,782,484,138,100,100,782.tif
783,783,165,538,100,100,783.tif
784,784,465,390,100,100,784.tif
785,785,586,185,100,100,785.tif
786,786,132,551,100,100,786.tif
786,787,83.866711,69.44579,100,100,786.tif
787,786,217.133289,760.55421,100,100,787.tif
787,787,169,279,100,100,787.tif
788,788,443,528,100,100,788.tif
789,789,374,500,100,100,789.tif
790,785,416.111233,4.8065,100,100,790.tif
790,790,561,756,100,100,790.tif
791,790,699.41707,564.52769,100,100,791.tif
791,791,50,720,100,100,791.tif
791,792,51.247689,781.13677,100,100,791.tif
792,791,450.752311,197.86323,100,100,792.tif
792,792,452,259,100,100,792.tif
793,793,136,588,100,100,793.tif
794,794,201,173,100,100,794.tif
795,795,358,68,100,100,795.tif
795,796,244.526849,189.28051,100,100,795.tif
795,797,240.987701,576.41867,100,100,795.tif
795,798,246.066491,360.70165,100,100,795.tif
796,796,401,18,100,100,796.tif
796,797,397.460852,405.13816,100,100,796.tif
796,798,402.539642,189.42114,100,100,796.tif
797,797,776,60,100,100,797.tif
798,796,611.460358,11.57886,100,100,798.tif
798,797,607.92121,398.71702,100,100,798.tif
798,798,613,183,100,100,798.tif
799,799,639,223,100,100,799.tif
800,800,20,593,100,100,800.tif
800,802,31.029218,111.12274,100,100,800.tif
800,803,72.289842,17.23987,100,100,800.tif
800,804,720.54815,21.10569,100,100,800.tif
801,800,633.426585,412.53759,100,100,801.tif
801,801,706,642,100,100,801.tif
802,802,73,657,100,100,802.tif
802,803,114.260624,563.11713,100,100,802.tif
802,804,762.518932,566.98295,100,100,802.tif
803,802,666.739376,577.88287,100,100,803.tif
803,803,708,484,100,100,803.tif
804,804,538,443,100,100,804.tif
805,804,199.63558,797.19197,100,100,805.tif
805,805,540,800,100,100,805.tif
806,805,302.224711,221.71431,100,100,806.tif
806,806,598,225,100,100,806.tif
